table,field,ddl_declaration,ddl_not_null,source_path,source_line,manifest_planes,build_disposition,capability,recommended_timing,recommended_owner,recommendation
metadata.entity_operation_rule,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,flow_key,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,flow_kind,metadata.entity_flow_kind_d NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,title,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,description,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,navigation_mode,metadata.entity_flow_navigation_d NOT NULL DEFAULT 'linear',True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,entry_operation_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,completion_operation_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,allow_draft_resume,boolean NOT NULL DEFAULT true,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,replacement_flow_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,deprecated_since_release_no,bigint,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,planned_removal_release_no,bigint,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_flow,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1025,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow_step,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,1044,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_flow_step,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1044,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
